date,symptom:ageusia,symptom:anosmia,symptom:chills,symptom:cough,symptom:diarrhea,symptom:fatigue,symptom:fever,symptom:headache,symptom:loss of smell,symptom:loss of taste,symptom:muscle weakness,symptom:nasal congestion,symptom:nausea,symptom:shortness of breath,symptom:sore throat,symptom:vomiting,symptom:combined,daily_new_positives
2021-09-22,0.0,0.0,0.000897183,0.001435493,0.000717746,0.001794366,0.002332675,0.001435493,0.0,0.0,0.000179437,0.0,0.000358873,0.000897183,0.000179437,0.000358873,0.006734255409999999,4814
2021-09-23,0.0,0.0,0.000343879,0.001375516,0.001891334,0.004470426,0.002751032,0.001375516,0.000515818,0.000171939,0.000171939,0.000171939,0.001031637,0.000515818,0.000687758,0.002063274,0.009188445419999998,6070
2021-09-24,0.0,0.0,0.000956572,0.000956572,0.000191314,0.002487086,0.0013392,0.000191314,0.0,0.000191314,0.000191314,0.0,0.0013392,0.000191314,0.000191314,0.0,0.004966519139999999,5288
2021-09-25,0.0,0.000503018,0.003018109,0.002012072,0.002012072,0.002515091,0.003018109,0.002515091,0.0,0.001509054,0.0,0.001006036,0.003521127,0.001509054,0.001509054,0.002515091,0.01300301841,4314
2021-09-26,0.0,0.0,0.000531632,0.002126528,0.001063264,0.007974482,0.001594896,0.001594896,0.0,0.0,0.0,0.0,0.000531632,0.0,0.002126528,0.0,0.01071770236,4004
2021-09-27,0.0,0.0,0.002550478,0.001700319,0.00063762,0.004888417,0.002550478,0.002550478,0.0,0.000850159,0.0,0.0,0.001487779,0.001062699,0.000850159,0.00063762,0.011387885149999997,4114
2021-09-28,0.0,0.0,0.001697473,0.001131648,0.002074689,0.002263297,0.00490381,0.003206337,0.000188608,0.000188608,0.0,0.0,0.001697473,0.000565824,0.00094304,0.002263297,0.011597510210000002,5137
2021-09-29,0.0,0.0,0.001295097,0.000925069,0.000740056,0.002220167,0.002775208,0.002590194,0.000740056,0.000185014,0.000370028,0.0,0.000555042,0.000555042,0.000740056,0.000740056,0.008129510290000001,4744
2021-09-30,0.0,0.0,0.002077922,0.001038961,0.000865801,0.003463203,0.003636364,0.002424242,0.00017316,0.00017316,0.0,0.0,0.001212121,0.00034632,0.00017316,0.000519481,0.00974372239,5187
2021-10-01,0.0,0.0,0.001799208,0.000719683,0.0,0.002698813,0.002878733,0.00215905,0.0,0.0,0.000179921,0.0,0.001619288,0.001439367,0.0,0.000719683,0.00856603085,4701
2021-10-02,0.0,0.0,0.000529942,0.002649709,0.0,0.001589825,0.00317965,0.001589825,0.0,0.0,0.0,0.0,0.000529942,0.0,0.0,0.000529942,0.00727610001,4584
2021-10-03,0.0,0.0,0.0,0.0,0.000561167,0.001122334,0.002805836,0.001122334,0.0,0.0,0.000561167,0.0,0.0,0.0,0.0,0.000561167,0.00424242332,2896
2021-10-04,0.0,0.0,0.001074114,0.002577873,0.001074114,0.002792696,0.00386681,0.00386681,0.0,0.001288937,0.000214823,0.000214823,0.002577873,0.001288937,0.000859291,0.001503759,0.01266380265,3877
2021-10-05,0.0,0.0,0.000195008,0.00175507,0.000585023,0.001560062,0.00175507,0.002145086,0.0,0.000780031,0.0,0.0,0.000195008,0.001170047,0.000585023,0.001170047,0.00657566258,5672
2021-10-06,0.0,0.0,0.000952018,0.000761615,0.0,0.002665651,0.001904037,0.000761615,0.000190404,0.0,0.0,0.0,0.000190404,0.000380807,0.0,0.000761615,0.00524562131,5243
2021-10-07,0.0,0.0,0.001404248,0.001930841,0.0,0.003686151,0.004212744,0.001053186,0.0,0.0,0.0,0.0,0.0,0.000877655,0.000175531,0.000351062,0.00939968505,5654
2021-10-08,0.0,0.0,0.000379147,0.000758294,0.000379147,0.002654028,0.002464455,0.001895735,0.000189573,0.0,0.000379147,0.0,0.001137441,0.000758294,0.0,0.001895735,0.007059716119999999,4804
2021-10-09,0.0,0.0,0.001097695,0.003841932,0.000548847,0.00219539,0.00219539,0.000548847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000548847,0.007639956230000001,2785
2021-10-10,0.0,0.0,0.0,0.001140901,0.000570451,0.003422704,0.001711352,0.001711352,0.0,0.0,0.0,0.0,0.001140901,0.000570451,0.0,0.002281803,0.00668568178,5128
2021-10-11,0.0,0.0,0.000463285,0.005791059,0.001621496,0.002316423,0.006022701,0.002084781,0.0,0.000231642,0.0,0.0,0.001389854,0.000231642,0.000926569,0.000694927,0.01432244585,3376
2021-10-12,0.0,0.0,0.000405844,0.002232143,0.001420455,0.002435065,0.004464286,0.001420455,0.0,0.000202922,0.0,0.0,0.000811688,0.000608766,0.001217532,0.001623377,0.00991071464,4658
2021-10-13,0.0,0.0,0.000378358,0.001135074,0.000756716,0.0035944,0.001513432,0.003405221,0.0,0.0,0.0,0.0,0.000567537,0.0,0.0,0.001135074,0.00726825597,4401
2021-10-14,0.0,0.0,0.000513699,0.002226027,0.000684932,0.00239726,0.003767123,0.001369863,0.000171233,0.000171233,0.000342466,0.0,0.000856164,0.001541096,0.000171233,0.000342466,0.009260273820000001,5693
2021-10-15,0.0,0.000194742,0.000584226,0.001752678,0.00194742,0.002531646,0.004089581,0.003115871,0.000194742,0.0,0.0,0.0,0.001752678,0.00194742,0.0,0.001557936,0.01120740071,5248
2021-10-16,0.0,0.0,0.001023018,0.000511509,0.004603581,0.002046036,0.004603581,0.001534527,0.0,0.0,0.000511509,0.0,0.004603581,0.001023018,0.0,0.004092072,0.011682865560000002,4204
2021-10-17,0.0,0.0,0.0,0.001146132,0.000573066,0.005157593,0.012034384,0.001146132,0.0,0.000573066,0.0,0.0,0.000573066,0.004011461,0.0,0.0,0.017163323910000004,3003
2021-10-18,0.0,0.000205508,0.001027538,0.001644061,0.001027538,0.002466091,0.002055076,0.001233046,0.0,0.000616523,0.0,0.0,0.000616523,0.001233046,0.00082203,0.00082203,0.007708590520000001,2892
2021-10-19,0.0,0.0,0.000182882,0.002011704,0.000731529,0.002926116,0.00329188,0.000731529,0.0,0.000182882,0.000365764,0.000182882,0.000548647,0.000182882,0.000182882,0.001828822,0.007812727969999999,4668
2021-10-20,0.0,0.0,0.001264451,0.001083815,0.001986994,0.002709538,0.003612717,0.002528902,0.0,0.000722543,0.0,0.000541908,0.000903179,0.000722543,0.000361272,0.001264451,0.00960621439,4223
2021-10-21,0.0,0.0,0.000829738,0.00066379,0.002323266,0.001493528,0.002987056,0.000829738,0.0,0.000165948,0.0,0.0,0.002489213,0.00066379,0.000165948,0.002655161,0.007404580050000001,3594
2021-10-22,0.0,0.0,0.001384802,0.001038601,0.000692401,0.001211702,0.005539207,0.001557902,0.0,0.0003462,0.0,0.0,0.000692401,0.0,0.0001731,0.0003462,0.00845940784,4338
2021-10-23,0.0,0.0,0.000519751,0.002598753,0.001559252,0.003638254,0.012474012,0.002079002,0.0,0.0,0.0,0.0,0.001559252,0.000519751,0.0,0.001559252,0.017593556179999997,2861
2021-10-24,0.0,0.0,0.001594896,0.000531632,0.0,0.004253057,0.004784689,0.004253057,0.0,0.0,0.0,0.0,0.001063264,0.000531632,0.0,0.0,0.01108984553,3054
2021-10-25,0.0,0.0,0.00122524,0.001429447,0.000408413,0.006943026,0.00735144,0.00735144,0.0,0.00061262,0.00061262,0.0,0.000816827,0.001021033,0.000816827,0.000816827,0.018329590240000002,2203
2021-10-26,0.0,0.0,0.000790358,0.001185536,0.000197589,0.002963841,0.004346967,0.002371073,0.0,0.0,0.000395179,0.0,0.000987947,0.000790358,0.000395179,0.000592768,0.009553447940000001,4284
2021-10-27,0.0,0.0,0.002227999,0.001670999,0.000928333,0.002784998,0.004641664,0.002042332,0.0,0.001113999,0.0,0.000185667,0.000928333,0.000928333,0.000742666,0.000371333,0.011013740330000002,4285
2021-10-28,0.0,0.0,0.001043623,0.000626174,0.001878522,0.003757044,0.003339595,0.001043623,0.000208725,0.000208725,0.0,0.0,0.001043623,0.000834899,0.000208725,0.001669798,0.008645375850000001,5064
2021-10-29,0.0,0.0,0.001271571,0.000726612,0.000908265,0.006357856,0.003996367,0.001453224,0.0,0.000544959,0.000363306,0.0,0.001998183,0.000908265,0.000544959,0.001271571,0.011562214869999999,3977
2021-10-30,0.0,0.0,0.001954079,0.00097704,0.001954079,0.004885198,0.003908158,0.002442599,0.0,0.0,0.0,0.0,0.001465559,0.0,0.0,0.00048852,0.010952613620000001,3588
2021-10-31,0.0,0.0,0.0024888,0.00049776,0.00099552,0.0024888,0.0024888,0.00298656,0.0,0.0,0.0,0.0,0.00099552,0.0,0.0,0.00149328,0.008193129600000001,2907
2021-11-01,0.0,0.0,0.002710592,0.000625521,0.000625521,0.003336113,0.002710592,0.000834028,0.0,0.000417014,0.0,0.0,0.001042535,0.000625521,0.000625521,0.000417014,0.00821517785,2961
2021-11-02,0.0,0.0,0.001827151,0.001644436,0.000730861,0.0060296,0.005116024,0.001279006,0.000182715,0.001096291,0.0,0.0,0.000730861,0.000548145,0.001279006,0.00036543,0.01251598698,4032
2021-11-03,0.0,0.0,0.002315708,0.000385951,0.0,0.006175222,0.003859514,0.003280587,0.0,0.000192976,0.0,0.0,0.000578927,0.000385951,0.0,0.000578927,0.01112697781,4587
2021-11-04,0.0,0.0,0.001429337,0.001608004,0.000357334,0.00250134,0.003037341,0.002680007,0.0,0.000357334,0.0,0.0,0.001786671,0.000893336,0.000178667,0.001072003,0.00927639717,4775
2021-11-05,0.0,0.0,0.000708843,0.001949318,0.000177211,0.003544214,0.002658161,0.001772107,0.0,0.000177211,0.0,0.0,0.000886054,0.000354421,0.000708843,0.000531632,0.00837675069,4913
2021-11-06,0.0,0.0,0.000495295,0.001485884,0.0,0.002476474,0.005943536,0.002476474,0.0,0.0,0.0,0.0,0.0,0.000990589,0.0,0.0,0.009876176479999998,4603
2021-11-07,0.0,0.0,0.001384402,0.0,0.0,0.002768805,0.00369174,0.00184587,0.0,0.0,0.0,0.000461467,0.000922935,0.0,0.0,0.00184587,0.0072311953600000005,3480
2021-11-08,0.0,0.0,0.00059125,0.001970832,0.00059125,0.001773749,0.002956248,0.001379582,0.0,0.000985416,0.0,0.0,0.001379582,0.001182499,0.000394166,0.001970832,0.00808829441,4108
2021-11-09,0.0,0.0,0.001114413,0.000742942,0.000371471,0.004271917,0.001857355,0.00167162,0.0,0.001114413,0.0,0.0,0.000557207,0.000371471,0.000185736,0.000185736,0.0070876677199999995,5138
2021-11-10,0.0,0.0,0.00109509,0.00109509,0.00036503,0.003102756,0.002737726,0.001825151,0.0,0.0,0.000182515,0.0,0.0,0.000547545,0.0,0.000547545,0.007437488259999999,6545
2021-11-11,0.0,0.0,0.000343525,0.001374098,0.000858811,0.002061147,0.002919959,0.001545861,0.0,0.000343525,0.0,0.0,0.000171762,0.000515287,0.000171762,0.000858811,0.006755410480000001,6151
2021-11-12,0.0,0.0,0.001286765,0.001470588,0.000367647,0.003860294,0.002205882,0.001470588,0.000183824,0.000183824,0.0,0.0,0.001654412,0.000367647,0.000183824,0.000735294,0.00815257322,6477
2021-11-13,0.0,0.0,0.000518135,0.002590674,0.000518135,0.005181347,0.001036269,0.002590674,0.001554404,0.0,0.0,0.0,0.0,0.001036269,0.0,0.000518135,0.008927461389999999,5078
2021-11-14,0.0,0.0,0.001020408,0.0,0.000510204,0.001020408,0.003061224,0.001530612,0.0,0.0,0.0,0.0,0.002040816,0.0,0.0,0.001020408,0.0056479582799999995,4572
2021-11-15,0.0,0.0,0.00161845,0.000606919,0.000606919,0.00384382,0.003034594,0.002023063,0.0,0.0,0.0,0.0,0.001011531,0.000404613,0.000404613,0.000606919,0.008579810069999999,4872
2021-11-16,0.0,0.0,0.000751033,0.001502065,0.00206534,0.00206534,0.001314307,0.001877582,0.0,0.000563275,0.0,0.0,0.000938791,0.000938791,0.000563275,0.001502065,0.00723432263,6114
2021-11-17,0.0,0.0,0.000860882,0.000860882,0.000172176,0.003615702,0.002410468,0.003099174,0.0,0.000172176,0.000172176,0.0,0.000516529,0.000172176,0.000516529,0.000516529,0.007985537150000001,7971
2021-11-18,0.0,0.0,0.001115005,0.001911437,0.000477859,0.003345014,0.00175215,0.001115005,0.000159286,0.000159286,0.000159286,0.0,0.000477859,0.000318573,0.0,0.000796432,0.00717107329,7558
2021-11-19,0.0,0.000154823,0.000619291,0.001548227,0.000154823,0.002941632,0.002477164,0.001393405,0.000154823,0.0,0.0,0.0,0.0,0.000464468,0.0,0.0,0.006672860099999999,7097
2021-11-20,0.0,0.0,0.001766784,0.002208481,0.000441696,0.003533569,0.005300353,0.001766784,0.0,0.000441696,0.0,0.0,0.001766784,0.000441696,0.0,0.002208481,0.011749115990000001,6857
2021-11-21,0.0,0.0,0.001468429,0.0,0.0,0.004405286,0.002936858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000734214,0.0,0.00629955959,5401
2021-11-22,0.0,0.0,0.004084411,0.002042206,0.0,0.006126617,0.004084411,0.004765146,0.0,0.00136147,0.000680735,0.0,0.002722941,0.002042206,0.00136147,0.004084411,0.01776038129,5336
2021-11-23,0.0,0.0,0.001302762,0.001302762,0.001042209,0.003387181,0.001302762,0.002084419,0.0,0.000781657,0.000260552,0.0,0.001302762,0.001042209,0.001042209,0.001823867,0.00853830087,7166
2021-11-24,0.0,0.0,0.001282051,0.001068376,0.000213675,0.002991453,0.003632479,0.001282051,0.0,0.000213675,0.0,0.0,0.000641026,0.000213675,0.000213675,0.00042735,0.0077841877099999995,8388
2021-11-25,0.0,0.0,0.002547771,0.001273885,0.0,0.001273885,0.000424628,0.000849257,0.0,0.000424628,0.0,0.0,0.000424628,0.0,0.0,0.000424628,0.004505307020000001,6295
2021-11-26,0.0,0.0,0.001724138,0.0,0.001034483,0.005517241,0.001034483,0.001724138,0.0,0.0,0.0,0.0,0.000344828,0.000689655,0.0,0.001034483,0.00738965538,4326
2021-11-27,0.0,0.0,0.00125,0.003125,0.0,0.01125,0.003125,0.00125,0.000625,0.00125,0.0,0.0,0.000625,0.000625,0.000625,0.000625,0.014525000000000001,6147
2021-11-28,0.0,0.0,0.001686341,0.005059022,0.000562114,0.003372681,0.004496908,0.004496908,0.0,0.003934795,0.0,0.0,0.000562114,0.000562114,0.003372681,0.001686341,0.015947161439999996,5277
2021-11-29,0.0,0.0,0.001752848,0.002410167,0.000876424,0.006354075,0.003067485,0.001752848,0.000657318,0.000876424,0.0,0.0,0.000876424,0.001314636,0.000876424,0.000876424,0.012401401860000001,6593
2021-11-30,0.0,0.000211595,0.000423191,0.001692763,0.000634786,0.002750741,0.001057977,0.000846382,0.000211595,0.001692763,0.0,0.0,0.000423191,0.000423191,0.000423191,0.000423191,0.0056326703700000005,9462
2021-12-01,0.0,0.0,0.000772499,0.001351873,0.00038625,0.002317497,0.002124372,0.001738123,0.000193125,0.000772499,0.0,0.0,0.000579374,0.00038625,0.000579374,0.00038625,0.006629972759999999,11300
2021-12-02,0.0,0.0,0.000562219,0.005247376,0.000562219,0.002811094,0.002811094,0.004685157,0.0,0.000187406,0.0,0.0,0.000749625,0.0,0.000374813,0.000749625,0.01223388209,11242
2021-12-03,0.0,0.0,0.00144211,0.003502266,0.000412031,0.002472188,0.002678204,0.001854141,0.000206016,0.0,0.0,0.0,0.00144211,0.0,0.000618047,0.00144211,0.009701277970000002,9907
2021-12-04,0.0,0.0,0.002129925,0.001597444,0.001064963,0.005324814,0.000532481,0.002129925,0.0,0.000532481,0.0,0.0,0.001064963,0.000532481,0.000532481,0.001597444,0.009158678590000002,10411
2021-12-05,0.0,0.0,0.003293085,0.00219539,0.001097695,0.003293085,0.003841932,0.002744237,0.0,0.001097695,0.0,0.0,0.001646542,0.000548847,0.000548847,0.001646542,0.01237650971,6078
2021-12-06,0.0,0.0,0.001489362,0.00212766,0.000851064,0.002553191,0.001702128,0.00212766,0.000212766,0.000212766,0.0,0.0,0.000212766,0.000638298,0.000638298,0.001914894,0.00818936272,8210
2021-12-07,0.0,0.0,0.001269841,0.004021164,0.00042328,0.003597884,0.002751323,0.001058201,0.00021164,0.001058201,0.0,0.0,0.00042328,0.000846561,0.001058201,0.000634921,0.010526984159999999,9833
2021-12-08,0.0,0.0002035,0.000610501,0.002035002,0.001221001,0.003459503,0.002645503,0.001221001,0.0,0.000610501,0.0,0.0,0.000610501,0.0,0.000407,0.000814001,0.00805657301,12491
2021-12-09,0.0,0.0,0.000326531,0.001795918,0.000979592,0.003755102,0.001632653,0.000979592,0.0,0.0,0.000326531,0.0,0.001142857,0.000326531,0.000326531,0.001142857,0.007358367920000001,11203
2021-12-10,0.0,0.0,0.001403087,0.002204851,0.000601323,0.002405292,0.003006615,0.002204851,0.0,0.000400882,0.000200441,0.000200441,0.001403087,0.001002205,0.000601323,0.000200441,0.009623172410000002,11718
2021-12-11,0.0,0.0,0.000571102,0.004568818,0.000571102,0.006282125,0.003426613,0.001142204,0.0,0.001713307,0.0,0.0,0.001142204,0.001713307,0.0,0.001142204,0.01323814927,11577
2021-12-12,0.0,0.0,0.000548847,0.001646542,0.001097695,0.006037322,0.004939627,0.001646542,0.0,0.000548847,0.0,0.0,0.001097695,0.000548847,0.000548847,0.000548847,0.01178924201,8993
2021-12-13,0.0,0.0,0.001031992,0.002270382,0.000619195,0.003095975,0.005159959,0.001857585,0.000206398,0.000619195,0.0,0.000206398,0.000619195,0.000619195,0.001031992,0.001031992,0.0110670798,8266
2021-12-14,0.0,0.0,0.00040032,0.000800641,0.00020016,0.005604484,0.002201761,0.001801441,0.0,0.0,0.00020016,0.0,0.000800641,0.00060048,0.00040032,0.00040032,0.00825260185,12944
2021-12-15,0.0,0.000192901,0.000964506,0.001350309,0.000578704,0.00462963,0.00154321,0.00154321,0.000385802,0.0,0.000578704,0.0,0.000964506,0.000964506,0.000192901,0.0,0.00833526294,18276
2021-12-16,0.0,0.0,0.000735835,0.001287712,0.00147167,0.003863135,0.002759382,0.002575423,0.000183959,0.000367918,0.000183959,0.0,0.002759382,0.000919794,0.000551876,0.000919794,0.010145327850000002,21027
2021-12-17,0.0,0.0,0.000622536,0.001245072,0.000415024,0.006225358,0.001660095,0.002697655,0.000207512,0.000207512,0.0,0.0,0.001245072,0.000830048,0.00103756,0.001452584,0.009875493450000002,21908
2021-12-18,0.0,0.0,0.00057241,0.00114482,0.00057241,0.002862049,0.00114482,0.002289639,0.0,0.0,0.0,0.0,0.00057241,0.0,0.002289639,0.00171723,0.006914711190000001,22478
2021-12-19,0.0,0.0,0.003282276,0.002188184,0.002188184,0.004923414,0.004376368,0.003829322,0.0,0.0,0.0,0.000547046,0.001094092,0.0,0.001094092,0.001641138,0.01462801004,23391
2021-12-20,0.0,0.0,0.000851789,0.002981261,0.001703578,0.003833049,0.002342419,0.002981261,0.000212947,0.001277683,0.0,0.0,0.000425894,0.001064736,0.001064736,0.00149063,0.0110689953,22258
2021-12-21,0.0,0.0,0.001458941,0.002917882,0.002084202,0.003126303,0.006252605,0.003959983,0.000625261,0.00041684,0.0,0.00020842,0.001667361,0.000625261,0.001042101,0.000833681,0.014908294740000001,28924
2021-12-22,0.0,0.0,0.001468737,0.002308015,0.002308015,0.002308015,0.006294587,0.003147293,0.00020982,0.000419639,0.0,0.00020982,0.002098196,0.000419639,0.000629459,0.000629459,0.01337180052,38835
2021-12-23,0.0,0.0,0.001584069,0.003620729,0.002262955,0.007467753,0.005431093,0.002941842,0.000226296,0.000452591,0.0,0.0,0.002489251,0.000452591,0.001131478,0.000226296,0.01719619866,44431
2021-12-24,0.0,0.0,0.000895656,0.004030452,0.000895656,0.006717421,0.009852217,0.004926108,0.0,0.001791312,0.000447828,0.000447828,0.000895656,0.000895656,0.002686968,0.000895656,0.021576354460000002,49708
2021-12-25,0.0,0.0,0.006802721,0.013605442,0.006802721,0.006802721,0.047619048,0.006802721,0.0,0.006802721,0.0,0.006802721,0.006802721,0.0,0.006802721,0.0,0.07034013594000002,36454
2021-12-26,0.0,0.0,0.0,0.0,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265306106,26737
2021-12-27,0.0,0.0,0.039473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024868420920000002,40780
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67090
2021-12-29,0.0,0.0,0.0,0.025641026,0.0,0.0,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.05666666746,74207
2021-12-30,0.0,0.0,0.0,0.0,0.007142857,0.007142857,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857,0.007142857,0.03378571441,76555
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85476
