date,predicted_case_count,actual_case_count
2021-11-09,3974.302257606505,3480
2021-11-10,3299.944065676663,4108
2021-11-11,4523.700227353408,5138
2021-11-12,5287.608251626954,6545
2021-11-13,6166.6570338275205,6151
2021-11-14,5698.427090283549,6477
2021-11-15,5826.2159428558325,5078
2021-11-16,4461.013739515576,4572
2021-11-17,4765.583129046481,4872
2021-11-18,4967.864005625726,6114
2021-11-19,6282.135316294634,7971
2021-11-20,7379.3861130758405,7558
2021-11-21,6644.196817429476,7097
2021-11-22,6492.733199725835,6857
2021-11-23,6114.229229654578,5401
2021-11-24,5607.7810918605655,5336
2021-11-25,6197.5342067558495,7166
2021-11-26,7357.628281277851,8388
2021-11-27,7473.857833548502,6295
2021-11-28,5844.839505169873,4326
2021-11-29,4334.17865769154,6147
2021-11-30,6548.423591690406,5277
2021-12-01,5719.016820800279,6593
2021-12-02,7585.921841688819,9462
2021-12-03,8946.102027267276,11300
2021-12-04,10620.362985028014,11242
2021-12-05,11018.435594594459,9907
2021-12-06,9455.694273779023,10411
2021-12-07,9445.408222017173,6078
2021-12-08,6827.374933614668,8210
2021-12-09,8854.676238869786,9833
2021-12-10,10002.004782021224,12491
2021-12-11,11739.9277085609,11203
2021-12-12,10704.980230233818,11718
2021-12-13,10540.897199459461,11577
2021-12-14,10307.134435830349,8993
2021-12-15,8984.459440418452,8266
2021-12-16,9783.450819583744,12944
2021-12-17,13403.55795291942,18276
2021-12-18,17157.527977157082,21027
2021-12-19,19473.376726295646,21908
2021-12-20,20319.431687877797,22478
2021-12-21,21596.215796866676,23391
2021-12-22,23505.023650619994,22258
2021-12-23,23348.660025362147,28924
2021-12-24,30903.659100450008,38835
2021-12-25,39941.189266752284,44431
2021-12-26,46433.66780443399,49708
2021-12-27,51992.497131506694,36454
2021-12-28,37236.92725212139,26737
2021-12-29,31350.748561177068,40780
2021-12-30,44997.31220464492,67090
2021-12-31,67357.91927578783,74207
