date,predicted_case_count,actual_case_count
2021-11-20,4849.3103729854865,7558
2021-11-21,5893.548371951349,7097
2021-11-22,5194.896392583206,6857
2021-11-23,4871.247288558043,5401
2021-11-24,5849.125810227932,5336
2021-11-25,6654.136419737469,7166
2021-11-26,6615.746305934164,8388
2021-11-27,6168.070376067924,6295
2021-11-28,6090.978215538839,4326
2021-11-29,7895.227519094073,6147
2021-11-30,6445.634198182559,5277
2021-12-01,7274.894432394471,6593
2021-12-02,6729.018569548796,9462
2021-12-03,6102.5662483977485,11300
2021-12-04,7938.126030905867,11242
2021-12-05,4698.389999579889,9907
2021-12-06,5945.618513128968,10411
2021-12-07,5625.177534101565,6078
2021-12-08,6749.759691584673,8210
2021-12-09,7250.0964817569675,9833
2021-12-10,8458.107435244478,12491
2021-12-11,8950.572679224744,11203
2021-12-12,9056.215481671963,11718
2021-12-13,9283.286254323346,11577
2021-12-14,9400.184232305224,8993
2021-12-15,9768.284213885003,8266
2021-12-16,10069.925773179903,12944
2021-12-17,9818.310272316701,18276
2021-12-18,10288.93842662558,21027
2021-12-19,10142.400075483536,21908
2021-12-20,10589.538687243392,22478
2021-12-21,10581.957357678002,23391
2021-12-22,13361.01710781857,22258
2021-12-23,16225.340230723534,28924
2021-12-24,19283.716937191122,38835
2021-12-25,21781.841285000883,44431
2021-12-26,24492.892586062317,49708
2021-12-27,31508.41333801331,36454
2021-12-28,33498.788066500405,26737
2021-12-29,35646.67603700886,40780
2021-12-30,45451.95878034007,67090
2021-12-31,51382.49175640139,74207
