date,predicted_case_count,actual_case_count
2021-10-10,11.714334045667565,5128
2021-10-11,16.8425,3376
2021-10-12,15.829060081343043,4658
2021-10-13,12.198682078013343,4401
2021-10-14,14.950858937563762,5693
2021-10-15,15.099284294834046,5248
2021-10-16,15.9691,4204
2021-10-17,15.567464108804435,3003
2021-10-18,15.008257940253118,2892
2021-10-19,16.787100000000002,4668
2021-10-20,17.0509,4223
2021-10-21,14.300127180128769,3594
2021-10-22,15.00766751078858,4338
2021-10-23,15.606999999999998,2861
2021-10-24,11.839500480780492,3054
2021-10-25,16.5873,2203
2021-10-26,15.935899999999997,4284
2021-10-27,14.040587857611124,4285
2021-10-28,15.078380213644053,5064
2021-10-29,14.135238726592053,3977
2021-10-30,14.956619402954722,3588
2021-10-31,14.66836531819474,2907
2021-11-01,16.0085,2961
2021-11-02,16.4605,4032
2021-11-03,16.39530474395586,4587
2021-11-04,16.648,4775
2021-11-05,15.347117497570817,4913
2021-11-06,16.1937,4603
2021-11-07,16.692800000000002,3480
2021-11-08,17.1501,4108
2021-11-09,17.4457,5138
2021-11-10,15.617849827112682,6545
2021-11-11,16.7469,6151
2021-11-12,14.834152652234058,6477
2021-11-13,15.495499999999998,5078
2021-11-14,16.0365,4572
2021-11-15,16.600400000000004,4872
2021-11-16,16.920099999999998,6114
2021-11-17,16.976399999999998,7971
2021-11-18,15.30032571278621,7558
2021-11-19,14.576494257730308,7097
2021-11-20,15.8685,6857
2021-11-21,16.270899999999997,5401
2021-11-22,2.4306192572240652,5336
2021-11-23,15.9294,7166
2021-11-24,14.111010014417872,8388
2021-11-25,15.768499999999996,6295
2021-11-26,13.767145017847684,4326
2021-11-27,16.093300000000003,6147
2021-11-28,16.21097476134725,5277
2021-11-29,16.22405421513022,6593
2021-11-30,17.8464,9462
2021-12-01,14.242967787118026,11300
2021-12-02,14.18757452912149,11242
2021-12-03,16.264117257303983,9907
2021-12-04,16.744,10411
2021-12-05,7.021757601287154,6078
2021-12-06,17.302000000000003,8210
2021-12-07,13.86368079031462,9833
2021-12-08,17.3583,12491
2021-12-09,15.426483918046593,11203
2021-12-10,14.813269830840417,11718
2021-12-11,16.7367,11577
2021-12-12,16.723200000000002,8993
2021-12-13,18.1895,8266
2021-12-14,19.038799999999995,12944
2021-12-15,19.2393,18276
2021-12-16,19.3178,21027
2021-12-17,17.686365549071972,21908
2021-12-18,19.6459,22478
2021-12-19,20.0365,23391
2021-12-20,20.8853,22258
2021-12-21,22.558800000000005,28924
2021-12-22,22.684000000000005,38835
2021-12-23,22.714400000000005,44431
2021-12-24,22.413400000000003,49708
2021-12-25,22.186,36454
2021-12-26,20.89819532195075,26737
2021-12-27,27.0476,40780
2021-12-28,28.145041053956124,67090
2021-12-29,16.992054601639676,74207
2021-12-30,27.3794,76555
2021-12-31,24.3362,85476
