date,predicted_case_count,actual_case_count
2021-12-21,10741.112423167939,23391
2021-12-22,13427.531202090271,22258
2021-12-23,16063.832313885183,28924
2021-12-24,18639.00691910642,38835
2021-12-25,21367.48888029104,44431
2021-12-26,25016.438656426362,49708
2021-12-27,31589.35808128546,36454
2021-12-28,33974.747533227026,26737
2021-12-29,36130.30854645968,40780
2021-12-30,45695.360748891,67090
2021-12-31,51042.63474895291,74207
